uuid,computer_name,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Tx [W],P1_Rx1 [W],P1_Rx2 [W],P2_Tx [W],P2_Rx1 [W],P2_Rx2 [W],B_mean_left [T],B_mean_center [T],B_mean_right [T],B_mean_top_left [T],B_mean_bottom_left [T],B_mean_top_right [T],B_mean_bottom_right [T],Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Magnetizing Current [A],Coreloss_W
3bb5d8a4-7bfd-404e-ab8d-9d2bad91e759,Laptop-harry,40.4,2.2,11.8,23.6,6.8,17.2,0.0,0.5,14.0,14.0,0.14,0.04,2.0,30.0,0.105,0.1,0.1,0.36,0.8,0.9,2.0,4.8,3.0,2.0,0.8,2.3,4.1,3.7,0.3,1.6,9.37377418501129,5.9940991526828,0.2810636995882,0.240345787147101,0.0143860706843381,0.0144190636262759,0.0836249529048532,0.022576151754542,0.107081985312115,0.0224034772890919,0.022203034563515,0.0222513132283344,0.022735705693325,492.263355282433,20.0650391980837,20.0717616480558,98.1411454297872,98.1420918449956,0.987489217967107,0.987333359959119,480.023205097477,19.5661211075615,19.5664984775991,12.2401501849563,0.498918090522234,0.5052631704567,0.6530996827203418,0.0008407960000000001
0dc23e36-acc7-4aa3-a4bd-71a048eef012,Laptop-harry,52.4,4.6,5.8,24.8,18.8,4.0,0.0,0.5,14.0,30.0,0.105,0.08,2.0,10.0,0.035,0.03,0.1,0.41,2.2,2.1,4.1,4.7,23.0,21.0,3.5,2.9,3.3,3.8,1.72,4.0,6.57283741792787,9.54679756639933,1.72122148799691,0.10525704023484,0.0132343593461481,0.0125780985176539,0.0341537563663398,0.0163699961103087,0.043508416901793,0.0356552215548817,0.0356493758447513,0.0351170992506875,0.0351132202143679,1010.84517473308,41.3974966529975,41.3997830016639,202.736782113314,202.737977807528,0.991067393625246,0.991045871775316,992.866867438595,40.6612247345541,40.6617043567915,17.9783072944852,0.736271918443432,0.738078644872434,0.3157553275559905,0.000294663
ff460836-14ef-43c3-9c39-c3f79ae1db19,Laptop-harry,39.2,1.0,8.2,18.8,11.6,53.2,0.0,0.5,14.0,6.0,0.175,0.1,2.0,10.0,0.07,0.04,0.1,0.1,1.1,0.2,1.8,2.8,29.0,2.0,3.0,1.8,1.5,1.0,0.16,1.7,12.4234155728345,8.57988935747147,1.11614353383428,0.958704669471975,0.090563755795767,0.0894302337929511,0.128316314871881,0.0290040219219395,0.200315658658111,0.0305823137819543,0.0305961934786515,0.0299794199636362,0.0296854894089956,283.726311790001,11.5886501721079,11.5926122065209,55.7785251627947,55.7784107441607,0.972749002496531,0.972580763869084,268.473361705646,10.9656515453501,10.9656065576571,15.2529500843549,0.622998626757754,0.627005648863782,1.1677248012832209,6.2312
a9cb677c-f072-493f-82e1-8c11a00d7835,Laptop-harry,48.8,11.8,2.2,4.4,4.4,46.0,0.0,0.51,14.0,17.0,0.07,0.07,2.0,11.0,0.175,0.1,0.1,0.45,0.5,0.4,1.8,3.3,23.0,2.0,0.8,0.4,1.1,0.3,0.23,1.7,19.6338267807792,4.12798348394423,0.968793908006834,0.590814160089796,0.146319722877975,0.148325065354497,0.0151217298562379,0.0928147971911713,0.0188830305215604,0.102039898607175,0.102334658102178,0.102520901078077,0.103856837535935,454.939599688986,18.4885738822635,18.4957434910053,90.7892671860499,90.7912580298688,0.989933299939811,0.989763117877701,445.826221571765,18.1182096300585,18.1190042376647,9.11337811722087,0.370364252204974,0.37673925334061,0.7031955227808397,1.82939
4f9e5614-ab72-4056-b37e-42fea142a84a,Laptop-harry,22.4,4.6,10.6,26.0,12.8,10.0,0.0,0.5,14.0,12.0,0.035,0.02,2.0,12.0,0.07,0.07,0.1,0.28,0.6,0.3,3.7,2.5,13.0,3.0,0.5,4.2,0.6,1.0,0.24,2.3,33.6530650413893,7.01750004617455,2.01985886991571,0.823184497168311,0.0695237768739906,0.0682234019088869,0.0739181411800225,0.0348731600542546,0.0921573828067136,0.0420644905021129,0.0421479074145668,0.04182136649338,0.0417886599587645,490.248018405361,19.6705377492728,19.6720670513147,96.9718993130831,96.9711498292443,0.987483532703874,0.987437516743001,478.052475038938,19.1812080892725,19.1809115920394,12.1955433664228,0.48932966000029304,0.491155459275274,0.6557920297808908,0.0006675209999999999
2f41645b-a53a-4251-abcf-7d6226fb8053,Laptop-harry,50.0,10.6,4.6,6.8,21.2,48.4,0.0,0.51,14.0,23.0,0.105,0.05,2.0,12.0,0.175,0.01,0.1,0.43,2.9,1.0,4.5,3.2,9.0,9.0,3.7,1.8,0.3,2.7,0.11,2.3,36.816973618834,3.44761593394416,0.875363412982289,0.581400630471988,0.0552018913124655,0.0558974737924136,0.0170019447248635,0.0592643819124618,0.020045253302094,0.0461553539036483,0.0459415404356563,0.045651141718087,0.0455401749740559,616.147950904896,24.8081291028669,24.8144792395986,121.896530812059,121.897425155253,0.985943060998725,0.985824132141592,598.947391897365,24.1155784129334,24.1159322816186,17.200559007531,0.69255068993352,0.6985469579800361,0.5234232708726534,1.1761
ed43d26b-41db-4a7c-bb20-678834e7cd57,Laptop-harry,29.6,2.2,7.0,23.6,26.0,53.2,0.0,0.5,14.0,18.0,0.175,0.03,2.0,24.0,0.105,0.02,0.1,0.49,2.3,1.3,4.4,4.2,24.0,2.0,1.5,4.3,2.8,2.4,0.41,3.6,5.76375092741699,2.66840892699622,0.237207509415562,0.302454167436674,0.0200199159489596,0.0198376728971073,0.100389416760552,0.0296028376985881,0.129221125848138,0.0471285568486732,0.0471400842494216,0.0472790603012873,0.0473249039077971,346.305363691528,14.0819580139369,14.0854964751127,68.7073895920894,68.7082549437624,0.983880418177613,0.983769218753385,335.230752704068,13.6316265339861,13.6319699097186,11.0746109874596,0.450331479950757,0.453526565394147,0.9351856905094718,3.34247
996b4148-55f8-4fda-bc21-f42f7ac226f4,Laptop-harry,51.2,1.0,1.0,11.6,9.2,50.8,0.0,0.5,14.0,31.0,0.07,0.05,2.0,8.0,0.035,0.02,0.1,0.33,1.0,1.1,5.0,2.8,6.0,6.0,0.4,1.0,1.3,4.0,0.99,1.3,7.50712019507649,20.6781029333827,0.159941205407294,0.718966986075158,0.027322380526532,0.0283429393460344,0.112170966882741,0.0355648098175319,0.159063890014153,0.19387892477266,0.194450826773789,0.198596202848413,0.199351640410449,292.58002239458,12.0363454648862,12.0443698797402,58.1240583346093,58.1238116146572,0.979459027528465,0.979128540699954,280.683714765494,11.5469474970812,11.5468494703306,11.8963076290861,0.489397967804975,0.497520409409643,1.1169262285469241,6.48134
47469676-29b3-4f1b-b940-2959ed87f84b,Laptop-harry,22.4,3.4,9.4,18.8,15.2,52.0,0.0,0.5,14.0,26.0,0.035,0.03,2.0,35.0,0.175,0.04,0.1,0.45,1.4,3.5,3.8,4.2,17.0,3.0,1.9,1.0,2.7,2.9,0.62,2.8,17.9968534257307,2.1216738106234,0.361185439634872,1.04007033365532,0.0405021895799457,0.0417575811912463,0.0953273427563986,0.0485377301505849,0.133202738412569,0.0501261107932813,0.0503219022495812,0.0479282265226763,0.047357510587798,325.080243258246,13.1859598173616,13.1897370554753,64.3237620397368,64.3241350621147,0.982472209468268,0.982337217319962,313.784238709486,12.7277693700315,12.7279169906436,11.2960045487598,0.458190447330123,0.461820064831731,0.999103728845404,3.39416
b0084fbc-8ebc-4a5a-baf2-a649faa624ec,Laptop-harry,14.0,10.6,13.0,8.0,16.4,35.2,0.0,0.5,14.0,28.0,0.105,0.08,2.0,9.0,0.105,0.01,0.1,0.5,1.9,2.2,3.2,3.3,14.0,25.0,3.7,4.4,0.3,3.1,0.89,2.0,4.11557053664865,3.30096390789515,0.535865905214646,1.0557276217303,0.244890557835697,0.23991704465568,0.055587797584528,0.180001182093893,0.0724920714757127,0.0600677091081135,0.0594305763417201,0.0581271062281069,0.0564057387158165,218.51256100614,8.84044368168968,8.8432537747193,42.9181387498007,42.918683245327,0.976485154327769,0.976342381229145,208.356808783503,8.42956864935278,8.429782539874,10.1557522226369,0.41087503233689804,0.413471234845296,1.5046448675133766,5.23613
8ea977b8-1a64-47d2-8150-6f192b3f1591,Laptop-harry,11.6,2.2,2.2,20.0,20.0,10.0,0.0,0.51,14.0,35.0,0.105,0.02,2.0,16.0,0.14,0.03,0.1,0.37,1.1,1.6,4.5,5.0,5.0,1.0,1.0,1.8,4.6,3.1,0.17,2.5,14.8411134189789,2.20245555704782,0.176817597993745,4.59298025749973,0.131660014992619,0.132812158404592,0.257106528852941,0.0913039019026994,0.345724233927918,0.39742477631829,0.397432084917402,0.394568360253184,0.394483188484724,142.112369069296,5.84189150727369,5.84451337782467,28.0229390851461,28.0235222750365,0.972570291841592,0.972372353812265,134.423091218325,5.52580412326314,5.52603412245232,7.68927785097105,0.316087384010549,0.318479255372352,2.3322109327063747,17.3095
5da14928-0108-4e15-9654-86e8ba264e1f,Laptop-harry,39.2,11.8,8.2,8.0,24.8,40.0,0.0,0.5,14.0,27.0,0.14,0.05,2.0,32.0,0.07,0.02,0.1,0.38,3.3,3.4,4.6,4.7,14.0,26.0,4.4,1.8,3.0,0.7,0.57,2.9,7.51851842393932,5.60705397717423,1.24731220053854,0.246830713320098,0.0838718747569503,0.0837062740496588,0.0198750050641699,0.0641903915452058,0.0229230801820385,0.0328723064384665,0.0328483217752851,0.0329344682919845,0.0329214949095692,584.516633290644,23.4427768500168,23.4466406508686,115.251734819865,115.252583145985,0.984565259189902,0.984491378415156,566.612157935503,22.7246952823388,22.7250298200108,17.9044753551406,0.7180815676779541,0.7216108308578261,0.5532938158083957,1.05607
b0184103-1799-4752-b859-58a821a397e6,Laptop-harry,35.6,7.0,2.2,15.2,11.6,37.6,0.0,0.51,14.0,23.0,0.175,0.1,2.0,32.0,0.105,0.1,0.1,0.14,1.4,1.2,3.9,3.5,11.0,27.0,0.9,3.2,1.7,3.2,0.19,2.7,10.7235604946964,3.69893961367256,0.619410846164797,0.167918080621135,0.0372939195554941,0.0364273185084243,0.0326647538643609,0.0386672414386044,0.0428862147134443,0.13534193615905,0.136956119504388,0.135443502532314,0.136404550734013,615.785980993201,24.865781897411,24.8690717259632,122.851412782531,122.851801436823,0.992805550274208,0.992743021638703,606.957371577173,24.5092777174322,24.509432793403,8.82860941602854,0.356504179978756,0.359638932560218,0.5165156856616292,1.9329
86146524-aed0-4c04-b7f5-5a3cd9d4ad44,Laptop-harry,48.8,9.4,2.2,26.0,17.6,52.0,0.0,0.51,14.0,15.0,0.105,0.08,2.0,32.0,0.175,0.04,0.1,0.22,1.0,1.1,4.4,4.1,13.0,11.0,1.6,0.5,2.6,2.9,0.85,3.9,5.90408925452008,2.50357134088718,0.604633486250051,0.0375460550679847,0.0104869483522173,0.0097035203604376,0.0177138002514475,0.0158337940738626,0.0220109584072095,0.0927752186199916,0.093031509326082,0.0926106746610302,0.092551697930419,1095.53227198241,43.9695715148194,43.9742535560344,218.716504710463,218.718439519799,0.99653567910383,0.996491441035854,1087.95486934957,43.6654498056905,43.6662223554689,7.57740263283866,0.304121709128921,0.30803120056548,0.2881580953215371,1.20748
7ec0b7fe-11fd-4d27-953d-16f2578982d7,Laptop-harry,24.8,3.4,1.0,23.6,6.8,53.2,0.0,0.51,14.0,21.0,0.14,0.01,2.0,18.0,0.105,0.09,0.1,0.43,0.5,0.9,4.6,5.0,10.0,1.0,0.1,2.5,3.3,4.4,0.28,1.0,7.93766566008075,8.04208503631358,0.382253011632078,0.446493503375769,0.0429146135518205,0.0426123629287022,0.0928405889338178,0.0364377054625585,0.113286769469157,0.403204381556832,0.414448172161545,0.418794641328187,0.430177738007629,334.408236755504,13.5123379129893,13.5216499377052,65.6789175741194,65.6786763904581,0.977062297164147,0.976722213246858,319.243068185945,12.8995632869589,12.8994685485465,15.1651685695591,0.612774626030365,0.6221813891586939,0.982019765468994,7.59035
6a60b523-90e9-4f52-9e16-866e89a0dfdc,Laptop-harry,26.0,4.6,7.0,11.6,8.0,37.6,0.0,0.51,14.0,32.0,0.105,0.01,2.0,25.0,0.175,0.03,0.1,0.36,0.4,2.3,2.6,2.3,30.0,10.0,1.8,2.2,0.4,2.2,0.21,1.8,13.6668420097288,3.39535080291614,0.975102975024583,0.602595702095774,0.0789882633332058,0.0790615213246243,0.0650502595158824,0.0681158759815152,0.0844862037809079,0.0604620145386684,0.0584747081487303,0.0567056356033706,0.0553201638672408,373.223064526679,15.0458650457499,15.0513130053687,73.8516990042381,73.8519796533313,0.985525061452541,0.985350429916711,362.496501811521,14.6134415693988,14.6135526367669,10.7265627151577,0.432423476351096,0.437760368601829,0.864844216098308,1.84132
f60950f6-15c1-42bd-9e6c-a682bc33a5fb,Laptop-harry,51.2,5.8,4.6,17.6,15.2,5.2,0.0,0.51,14.0,16.0,0.14,0.1,2.0,8.0,0.14,0.08,0.1,0.2,1.8,1.9,3.8,4.4,18.0,19.0,4.6,4.5,1.1,4.1,0.47,2.6,7.83512439459811,4.09153233028713,1.02586370539688,0.0538567310827449,0.0151580740645131,0.0148390845521462,0.0287017803891013,0.0224969331858807,0.0338762655307784,0.0438371508251792,0.0438529824943004,0.0438826975338916,0.0438611528669301,1009.2526771047,40.9501474933137,40.9540592774136,201.677347702849,201.677325749864,0.992040564981908,0.991993077800859,993.250453691211,40.3008617159569,40.3008529422977,16.0022234134887,0.6492857773567651,0.653206335115922,0.315633385096875,0.000324318
02f0187f-787c-4f47-8741-9b2d00fc08b1,Laptop-harry,3.2,2.2,1.0,14.0,5.6,23.2,0.0,0.5,14.0,11.0,0.105,0.09,2.0,14.0,0.175,0.09,0.1,0.5,0.6,0.6,1.4,5.0,30.0,12.0,4.0,2.4,4.3,0.9,0.55,1.1,3.10291018440964,3.05211993280595,0.258817465563934,16.6487800641759,1.44178199115023,1.46186768581183,0.85836549786405,0.503621660754152,1.31040991847722,3.30530267032402,3.28726572018131,3.32057757655262,3.49734276431131,41.4179537968468,1.85414686397772,1.85814836651741,7.91774916862884,7.91727701921137,0.90351497334551,0.902487773974628,33.8111037023419,1.51361296612619,1.51343245266029,7.60685009450492,0.340533897851532,0.344715913857119,9.272190748563148,263.252
d1a5c294-dab3-483f-a94a-042930ac5ebe,Laptop-harry,4.4,2.2,10.6,4.4,9.2,41.2,0.0,0.5,14.0,26.0,0.105,0.01,2.0,15.0,0.175,0.07,0.1,0.41,1.1,2.4,2.6,4.7,7.0,15.0,3.6,0.3,4.2,3.9,0.1,1.2,17.9570590938088,2.37673137950459,0.174638572924214,125.604865266884,3.28895350686613,3.30398703437167,0.626240573166894,1.08003253464595,0.847680586579377,0.236935030449736,0.241265134424574,0.231875670116565,0.241897040150061,35.2084533148861,1.52009023562368,1.52226337011105,6.55544075519857,6.55543352026657,0.896073715880378,0.895432896114827,28.2705608442295,1.22055357304631,1.22055087891252,6.93789247065661,0.299536662577371,0.301712491198533,11.089380386719673,178.076
1f279d6c-bd4f-403a-8b45-8167cc8eebe7,Laptop-harry,17.6,7.0,8.2,14.0,8.0,47.2,0.0,0.5,14.0,30.0,0.175,0.04,2.0,32.0,0.175,0.05,0.1,0.16,0.9,1.3,3.7,4.0,13.0,15.0,3.5,2.6,1.0,3.5,0.27,2.4,5.53731401248015,2.15538836807606,0.392878574040134,0.356002397516369,0.0830478413403037,0.0850237205112066,0.0654994869676137,0.0833126394674242,0.0817506501363066,0.0735563635400876,0.0736271403216727,0.0739406243564384,0.0722556887527962,321.587796736265,13.0286947198252,13.0315542608514,64.0659416489812,64.0658511325542,0.989753348397105,0.989643352389638,315.031165257492,12.7630616616237,12.7630255967227,6.55663147877309,0.26563305820148203,0.268528664128735,0.9951491710076394,2.72963
7765bb1c-27bc-4be0-8e91-5de1f780ca48,Laptop-harry,39.2,5.8,2.2,10.4,15.2,47.2,0.0,0.5,14.0,19.0,0.14,0.1,2.0,20.0,0.14,0.01,0.1,0.42,1.8,1.6,3.4,4.1,10.0,13.0,0.8,4.9,3.8,2.4,1.51,2.8,4.41036378819888,2.92276979160086,0.590597643315621,0.189005294356771,0.0339236727240519,0.0344437267129815,0.0372788204789555,0.0488605969543461,0.0436851863644748,0.119262513066506,0.119383621568115,0.121429802270014,0.121596132536317,512.077158172842,20.7440897755679,20.7494001181259,101.983635647047,101.984915171941,0.9894995397768,0.989385324634838,501.379527967498,20.3107320328455,20.3112416881469,10.697630205344,0.433357742722395,0.43815842997904003,0.6252808211345371,2.26856
fb517f89-f393-42f8-92e2-ad018e2c9251,Laptop-harry,15.2,8.2,5.8,4.4,6.8,26.8,0.0,0.51,14.0,35.0,0.105,0.01,2.0,28.0,0.07,0.04,0.1,0.37,0.8,4.1,3.7,2.4,3.0,20.0,2.0,3.9,0.2,1.1,0.29,1.4,9.87503332510047,5.89056103617356,0.440922893031374,3.12262626865037,0.463022019654191,0.474861200165109,0.0657783893856612,0.293151297907349,0.0909050026397289,0.122845292350721,0.122656383537838,0.120075954381713,0.119401748484036,152.599838895818,6.13859193625757,6.1439373154919,29.6411658289171,29.6421340722875,0.968464846441062,0.96807508205885,143.127075528172,5.75753367798241,5.75790982950734,9.4727633676464,0.381058258275159,0.38602748598455505,2.190382230550475,8.44994
4dc7ae12-ec55-4561-84c2-bf40abe52c13,Laptop-harry,41.6,7.0,10.6,17.6,22.4,30.4,0.0,0.51,14.0,18.0,0.105,0.07,2.0,13.0,0.14,0.02,0.1,0.39,2.9,1.5,4.4,4.7,12.0,19.0,0.8,0.1,2.8,1.7,0.47,3.7,9.6528893878762,2.62811833225727,0.654990819004606,0.0899993790124094,0.0172189555284684,0.0177537518673744,0.027172103021426,0.0281404399324191,0.0358251570835472,0.0237047520986546,0.0237788849040913,0.0238983485900703,0.0240906296910175,867.38957528612,35.0232923301019,35.0268572429188,172.850900336269,172.851389995832,0.991713127992674,0.991665469361519,853.073248096087,34.4452303766774,34.4454255328532,14.3163271900329,0.578061953424463,0.581431710065598,0.3674983404382316,0.000440604
a4ba6c44-7aa6-4c25-8d8f-8088d1c97bef,Laptop-harry,34.4,8.2,2.2,11.6,21.2,22.0,0.0,0.51,14.0,28.0,0.14,0.03,2.0,24.0,0.105,0.06,0.1,0.21,1.7,1.9,3.5,5.0,20.0,0.0,4.6,2.5,0.8,3.6,0.25,3.3,10.7168939947355,3.23554185919163,0.774051904011066,0.236902831077648,0.0597849662107697,0.0646905584280478,0.0272797365811014,0.0513084169534633,0.0372719822228089,0.138090999927562,0.13819401455945,0.141358773817936,0.141466616508762,540.827379517751,21.8212112022855,21.8229298567084,107.659016545761,107.658836708607,0.991018237999164,0.990977558282498,531.155843557689,21.4309857129192,21.4309141149354,9.67153596006223,0.390225489366317,0.392015741772977,0.5902279090967284,2.9059
6f936f91-126b-4002-9a81-74d90cb5ef0a,Laptop-harry,5.6,3.4,10.6,5.6,16.4,29.2,0.0,0.51,14.0,29.0,0.07,0.06,2.0,26.0,0.035,0.03,0.1,0.3,0.8,2.0,3.6,4.8,18.0,15.0,1.4,4.1,4.3,1.3,0.43,3.5,6.08482753839266,4.52493450676812,0.63079895636103,13.6549400054122,4.18423735996558,4.17870624101526,0.298288656812656,0.641247032707667,0.472444016204242,0.170232238512196,0.174554137182804,0.181794842460083,0.178140303337178,56.9051019333781,2.38266018498274,2.38340082558066,11.1642862010325,11.1647029897046,0.958791785691597,0.95867859044298,52.3118181787503,2.19033587751919,2.19049942119872,4.59328375462778,0.19232430746355,0.192901404381941,5.992967055289861,47.7089
6d1e6143-8086-4b38-8c38-ae7703bb1356,Laptop-harry,30.8,8.2,11.8,22.4,10.4,6.4,0.0,0.5,14.0,31.0,0.07,0.06,2.0,23.0,0.07,0.07,0.1,0.46,0.7,0.9,3.0,1.5,18.0,17.0,4.5,1.3,0.1,2.3,0.17,1.1,27.7061783046713,10.5990419559879,0.283860887647175,0.213875960500433,0.0060546631136427,0.0060959265627242,0.0332813191225492,0.0288862336257365,0.040407520522704,0.0278895888752997,0.0279481666529234,0.027710423286297,0.0278090581197408,866.50432559197,34.9429994465572,34.9603978449156,172.644925807874,172.642970101152,0.992175183954319,0.991917033706385,852.996905797765,34.3982938421497,34.3975145247947,13.5074197942046,0.544705604407523,0.5628833201208551,0.3675312311412903,0.000221131
3b8e0bee-2cf9-4071-ac7e-47a2f2f9db3e,Laptop-harry,35.6,11.8,10.6,26.0,6.8,11.2,0.0,0.5,14.0,16.0,0.105,0.05,2.0,17.0,0.105,0.04,0.1,0.2,0.4,1.4,3.0,3.2,7.0,5.0,0.5,3.5,3.0,0.4,0.31,2.3,12.2181774958935,5.53712841439553,1.87889415760642,0.0531446349471582,0.0161011597919271,0.0185481139361878,0.0208197703306625,0.0222333244804729,0.025651353290483,0.0272869468317381,0.0272244331950279,0.0278912022250412,0.0278273154354169,1213.37760223969,48.700233675186,48.7023277436855,241.831640293062,241.831043866508,0.99483169217802,0.994807850921695,1200.8677953558001,48.198138929616,48.1979011888933,12.5098068838896,0.502094745570001,0.504426554792152,0.261063710893069,0.000175807
792e12df-4484-4180-9b05-b46e4f224748,Laptop-harry,24.8,5.8,13.0,23.6,3.2,4.0,0.0,0.51,14.0,28.0,0.14,0.07,2.0,30.0,0.14,0.04,0.1,0.32,0.4,3.7,1.7,1.4,14.0,12.0,0.2,3.6,3.7,0.9,0.24,1.0,12.0622637304726,5.78944274710302,0.401961557269801,0.228386793363575,0.0210791059989698,0.0207844664357294,0.0603941796632824,0.0355304747958408,0.0742558749473513,0.0339170721778758,0.0344184391299187,0.0336150100558498,0.0339503022697744,583.514483339373,23.53269671937,23.540904759611,115.38866849729,115.388116127755,0.984694456471978,0.984518061163223,565.789164597449,22.8178480530255,22.8176295938975,17.7253187419238,0.714848666344511,0.723275165713527,0.5540986334911816,0.00030216000000000005
ecc37b66-2cd4-4fff-92f6-f0add508319d,Laptop-harry,44.0,2.2,8.2,12.8,14.0,44.8,0.0,0.51,14.0,28.0,0.14,0.03,2.0,21.0,0.14,0.03,0.1,0.13,1.6,3.4,4.3,3.9,27.0,20.0,3.5,3.0,4.1,4.1,0.51,1.2,7.12814384178213,5.85934377562292,0.312519193464419,0.271588199111219,0.0280899012435501,0.0282004403218447,0.0756488100369252,0.0371393985257744,0.0976510697790781,0.0291331304155085,0.0292393928056459,0.0287461457790868,0.028685997270912,430.340327187066,17.6385564350191,17.6451654283629,85.4254349892423,85.4248125155987,0.980504647622259,0.980313863158207,413.724613461734,16.9575205530972,16.9572734236293,16.6157137253317,0.6810358819218589,0.6878920047335619,0.75775767925531,1.86872
818257d8-e76b-4fbc-bcc3-8fbb8258128b,Laptop-harry,42.8,3.4,9.4,20.0,20.0,17.2,0.0,0.51,14.0,34.0,0.07,0.05,2.0,13.0,0.14,0.03,0.1,0.21,2.0,3.2,4.3,4.1,30.0,9.0,2.6,1.7,4.5,4.2,0.61,4.0,12.098642589921,2.68112108485406,0.782223013168156,0.174077832122648,0.0204337369293923,0.0197563038051456,0.0539243585642518,0.0241230102189871,0.0663813770541103,0.0256456213576837,0.0256432487271399,0.0255521163479052,0.0255634566443918,661.958289330186,26.7974828398152,26.7988239299473,131.907947634368,131.908575544109,0.99039548071684,0.990375413663444,649.30377054889,26.2852009402547,26.2854511870865,12.6545187812966,0.512281899560541,0.513372742860762,0.4828294816192789,0.0005021400000000001
a6018764-1f2c-456f-bde1-4db4881cc3f6,Laptop-harry,24.8,4.6,3.4,17.6,21.2,20.8,0.0,0.5,14.0,32.0,0.105,0.04,2.0,8.0,0.14,0.03,0.1,0.45,1.3,3.6,4.1,3.6,1.0,14.0,4.7,1.5,1.4,4.5,0.68,3.2,6.04325417017861,2.24161092693912,0.394261799270916,0.275373714869918,0.0349149690802796,0.0352816846167306,0.0640983395067137,0.04806125030192,0.0915267655802968,0.126862779856704,0.126851173663144,0.125467025188027,0.12548082742682,408.213806411822,16.4668355781257,16.4698544629076,80.9122466079992,80.9127998389972,0.986882256812921,0.986798553203553,397.574362122759,16.0376536714905,16.0378729845822,10.6394442890632,0.429181906635184,0.431981478325406,0.7885392842578806,3.0013
4039ae82-7ad7-4526-89a5-652873832a50,Laptop-harry,24.8,9.4,10.6,8.0,10.4,40.0,0.0,0.5,14.0,26.0,0.175,0.01,2.0,22.0,0.07,0.06,0.1,0.3,0.7,2.0,2.3,3.6,15.0,17.0,4.2,1.4,4.3,2.8,0.48,1.6,4.72358083203463,6.45466496013808,0.588493033563941,0.426170670584589,0.104020019249704,0.106264960223506,0.0330834414951654,0.100592453448172,0.0451107977607038,0.0407620212472474,0.0416177595854278,0.042400592114379,0.0408922247942122,369.662783301446,14.9531984582848,14.9599468988799,73.4636777595005,73.4635421888719,0.988104217805962,0.987879502431368,360.920238235825,14.5995544959979,14.5995006117108,8.74254506562054,0.35364396228688705,0.360446287169147,0.8686212900666467,2.01696
