w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,fail_level,elapsed
38.0,7.0,3.4,8.0,21.2,11.2,0.0,0.5,14.0,34.0,0.105,0.01,2.0,17.0,0.035,0.01,0.1,0.09,2.7,4.4,3.8,3.9,17.0,2.0,2.1,1.8,3.7,3.1,0.29,3.3,15,2065197469383
32.0,13.0,8.2,14.0,3.2,31.6,0.0,0.51,14.0,20.0,0.14,0.04,2.0,32.0,0.105,0.04,0.1,0.11,0.2,2.1,1.6,3.5,8.0,4.0,0.4,1.4,3.3,4.5,0.19,1.5,15,366648116621
39.2,7.0,3.4,18.8,21.2,18.4,0.0,0.5,14.0,35.0,0.105,0.1,2.0,28.0,0.07,0.03,0.1,0.34,1.7,2.2,4.3,3.0,8.0,25.0,2.8,3.9,4.6,0.5,0.21,2.2,15,958298513251
52.4,11.8,11.8,6.8,5.6,6.4,0.0,0.5,14.0,28.0,0.175,0.1,2.0,27.0,0.07,0.06,0.1,0.16,0.6,3.2,3.0,3.1,22.0,16.0,3.6,0.3,4.3,1.9,0.42,1.7,15,203616424866
21.2,2.2,3.4,4.4,12.8,47.2,0.0,0.5,14.0,20.0,0.035,0.03,2.0,31.0,0.175,0.01,0.1,0.27,1.4,1.8,4.3,3.9,18.0,11.0,0.3,1.5,3.6,2.5,0.31,1.6,15,1616576732201
11.6,7.0,2.2,10.4,16.4,16.0,0.0,0.51,14.0,27.0,0.07,0.02,2.0,12.0,0.07,0.02,0.1,0.39,1.9,0.8,4.5,4.0,6.0,26.0,2.0,2.6,2.1,1.0,0.23,2.1,15,1099533208043
27.2,4.6,1.0,12.8,3.2,24.4,0.0,0.51,14.0,3.0,0.14,0.02,2.0,5.0,0.07,0.04,0.1,0.26,0.4,0.3,1.4,2.8,27.0,30.0,2.4,3.4,3.8,4.2,0.28,1.1,15,1808456657052
11.6,8.2,5.8,8.0,14.0,28.0,0.0,0.51,14.0,22.0,0.07,0.02,2.0,9.0,0.035,0.03,0.1,0.35,1.3,2.6,4.7,4.7,0.0,15.0,2.7,3.6,4.4,0.2,0.93,2.8,15,1316669917830
9.2,10.6,8.2,14.0,3.2,10.0,0.0,0.51,14.0,35.0,0.175,0.06,2.0,13.0,0.175,0.01,0.1,0.42,0.2,1.6,2.0,2.9,11.0,2.0,4.0,4.2,5.0,1.0,0.13,1.0,15,766766504087
38.0,9.4,5.8,4.4,16.4,4.0,0.0,0.5,14.0,34.0,0.14,0.1,2.0,14.0,0.175,0.02,0.1,0.36,1.3,1.4,3.0,4.2,4.0,12.0,3.4,3.9,3.2,2.1,0.57,2.2,15,249196956373
34.4,10.6,4.6,20.0,15.2,53.2,0.0,0.5,14.0,31.0,0.105,0.04,2.0,17.0,0.07,0.02,0.1,0.15,0.9,1.8,4.6,3.4,3.0,21.0,0.6,0.6,1.6,3.6,0.18,2.8,15,408505703061
12.8,13.0,5.8,10.4,6.8,36.4,0.0,0.51,14.0,29.0,0.175,0.08,2.0,15.0,0.175,0.09,0.1,0.39,0.4,1.2,3.1,2.9,29.0,15.0,3.9,2.0,3.2,0.5,0.14,2.7,15,260284039044
22.4,5.8,3.4,9.2,4.4,23.2,0.0,0.51,14.0,33.0,0.14,0.07,2.0,7.0,0.07,0.06,0.1,0.46,0.5,2.3,1.7,1.8,24.0,0.0,1.8,4.7,5.0,4.7,0.47,1.2,15,242025812486
39.2,13.0,9.4,20.0,5.6,31.6,0.0,0.51,14.0,16.0,0.14,0.03,2.0,26.0,0.14,0.06,0.1,0.4,0.6,0.4,3.3,4.7,20.0,0.0,1.1,3.6,2.0,3.7,0.19,2.0,15,165470705573
22.4,13.0,8.2,9.2,11.6,32.8,0.0,0.51,14.0,9.0,0.035,0.03,2.0,22.0,0.175,0.02,0.1,0.43,0.8,1.1,3.8,2.2,20.0,14.0,2.2,1.1,3.0,1.2,0.38,1.0,15,1096982301259
9.2,9.4,5.8,10.4,26.0,48.4,0.0,0.51,14.0,30.0,0.14,0.1,2.0,28.0,0.035,0.01,0.1,0.37,1.8,1.7,4.7,4.5,1.0,18.0,5.0,2.6,0.9,2.4,1.12,4.1,15,316243684573
50.0,8.2,7.0,11.6,17.6,32.8,0.0,0.5,14.0,28.0,0.105,0.05,2.0,20.0,0.105,0.07,0.1,0.32,1.9,1.0,3.3,4.4,1.0,1.0,1.0,4.9,1.0,1.1,0.83,2.2,15,394887692454
35.6,9.4,2.2,12.8,17.6,25.6,0.0,0.51,14.0,35.0,0.105,0.03,2.0,18.0,0.07,0.06,0.1,0.39,1.3,2.6,4.6,3.9,1.0,8.0,3.9,2.6,0.6,0.4,0.36,1.9,15,455903096066
5.6,1.0,1.0,11.6,14.0,31.6,0.0,0.5,14.0,34.0,0.14,0.08,2.0,16.0,0.175,0.06,0.1,0.41,1.6,0.7,4.3,4.4,16.0,29.0,2.0,4.4,4.0,1.3,0.21,1.8,15,328979789771
35.6,5.8,4.6,16.4,20.0,5.2,0.0,0.5,14.0,28.0,0.175,0.01,2.0,23.0,0.035,0.02,0.1,0.07,1.5,0.6,3.6,4.5,3.0,19.0,2.2,2.2,2.3,3.9,0.49,2.7,15,1073539317642
22.4,4.6,10.6,16.4,4.4,12.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,34.0,0.07,0.07,0.1,0.49,0.2,4.2,2.4,3.0,0.0,26.0,0.9,4.8,2.6,3.6,0.13,1.8,15,528607932157
40.4,2.2,2.2,22.4,8.0,26.8,0.0,0.51,14.0,28.0,0.175,0.07,2.0,21.0,0.105,0.06,0.1,0.36,0.5,2.3,1.9,3.4,13.0,17.0,2.2,1.2,0.8,0.2,0.28,1.3,15,619837323362
52.4,7.0,3.4,9.2,22.4,32.8,0.0,0.51,14.0,21.0,0.105,0.04,2.0,8.0,0.105,0.01,0.1,0.28,2.2,2.3,4.3,3.5,7.0,29.0,2.8,4.9,2.7,4.0,1.85,2.6,15,519318242945
40.4,9.4,5.8,3.2,6.8,8.8,0.0,0.51,14.0,26.0,0.105,0.06,2.0,21.0,0.105,0.03,0.1,0.2,0.3,0.7,4.1,3.2,21.0,22.0,3.6,0.1,4.0,1.6,0.17,1.1,15,380191569558
50.0,10.6,8.2,3.2,4.4,10.0,0.0,0.5,14.0,35.0,0.105,0.01,2.0,15.0,0.07,0.04,0.1,0.32,0.5,2.4,2.1,3.7,16.0,30.0,4.9,0.6,0.7,2.1,0.26,1.5,15,816003654342
24.8,3.4,11.8,14.0,18.8,53.2,0.0,0.51,14.0,27.0,0.07,0.04,2.0,21.0,0.105,0.08,0.1,0.18,1.8,2.5,4.8,3.6,30.0,18.0,2.4,2.7,2.8,1.5,0.38,1.3,15,610914661471
24.8,3.4,4.6,14.0,21.2,47.2,0.0,0.5,14.0,25.0,0.14,0.08,2.0,30.0,0.14,0.05,0.1,0.33,2.6,1.5,4.9,3.2,19.0,8.0,3.0,1.8,0.6,1.5,1.13,1.5,15,407857305423
50.0,2.2,10.6,11.6,14.0,46.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,16.0,0.105,0.09,0.1,0.35,1.7,1.3,3.6,4.4,26.0,14.0,1.2,0.3,4.0,1.8,0.53,3.3,15,2404448149736
28.4,7.0,4.6,16.4,20.0,24.4,0.0,0.5,14.0,23.0,0.175,0.04,2.0,35.0,0.105,0.1,0.1,0.48,1.4,1.6,4.9,4.2,9.0,2.0,4.1,3.4,1.7,1.3,1.01,2.4,15,264946966308
41.6,4.6,11.8,14.0,23.6,47.2,0.0,0.5,14.0,35.0,0.175,0.05,2.0,16.0,0.14,0.01,0.1,0.1,2.1,4.6,3.8,4.8,27.0,30.0,3.7,3.6,0.3,3.1,0.55,3.3,15,1139517873530
39.2,1.0,5.8,10.4,11.6,25.6,0.0,0.51,14.0,33.0,0.07,0.01,2.0,11.0,0.175,0.07,0.1,0.5,1.2,4.4,4.6,4.7,17.0,6.0,1.3,1.2,2.1,1.7,0.11,3.6,15,1164255271071
42.8,13.0,11.8,24.8,8.0,46.0,0.0,0.51,14.0,34.0,0.175,0.06,2.0,22.0,0.175,0.1,0.1,0.37,0.8,4.5,3.4,3.3,26.0,8.0,4.0,4.5,2.9,4.5,0.56,1.5,15,465436067979
27.2,11.8,2.2,9.2,21.2,43.6,0.0,0.51,14.0,26.0,0.105,0.1,2.0,20.0,0.035,0.02,0.1,0.5,2.2,3.3,3.9,4.1,0.0,8.0,3.6,2.3,1.6,4.1,0.31,2.7,15,335628702751
27.2,13.0,10.6,10.4,6.8,11.2,0.0,0.51,14.0,11.0,0.14,0.1,2.0,27.0,0.07,0.03,0.1,0.25,0.5,1.4,4.2,2.9,9.0,1.0,4.2,0.6,1.8,2.7,0.27,1.5,15,180870986903
44.0,8.2,10.6,18.8,8.0,43.6,0.0,0.5,14.0,18.0,0.105,0.04,2.0,9.0,0.14,0.05,0.1,0.33,1.0,1.5,2.9,3.0,25.0,19.0,2.6,4.5,1.5,2.6,0.3,1.5,15,350891602979
39.2,2.2,13.0,21.2,26.0,40.0,0.0,0.5,14.0,26.0,0.175,0.1,2.0,26.0,0.14,0.1,0.1,0.49,2.9,1.8,4.8,4.0,6.0,28.0,0.2,2.0,4.6,3.0,0.89,3.7,15,689262619503
47.6,5.8,7.0,8.0,24.8,8.8,0.0,0.51,14.0,25.0,0.105,0.06,2.0,12.0,0.07,0.05,0.1,0.22,2.8,2.0,4.8,4.2,7.0,13.0,4.9,3.0,4.2,1.6,0.27,3.1,15,2112985330633
18.8,7.0,10.6,5.6,26.0,37.6,0.0,0.5,14.0,26.0,0.14,0.02,2.0,9.0,0.105,0.05,0.1,0.49,3.1,1.2,4.5,4.5,16.0,26.0,4.9,2.6,4.2,2.9,1.12,3.9,15,380289126043
33.2,2.2,3.4,8.0,6.8,18.4,0.0,0.5,14.0,35.0,0.175,0.01,2.0,13.0,0.175,0.08,0.1,0.43,0.8,0.5,4.6,2.3,27.0,6.0,3.9,2.0,4.3,0.8,0.17,1.7,15,1451415134305
12.8,8.2,13.0,12.8,16.4,29.2,0.0,0.51,14.0,32.0,0.175,0.07,2.0,20.0,0.14,0.1,0.1,0.39,2.0,1.1,4.8,3.8,6.0,26.0,1.1,1.4,1.1,3.2,0.3,3.1,15,820225267292
23.6,8.2,3.4,6.8,8.0,42.4,0.0,0.51,14.0,29.0,0.14,0.08,2.0,18.0,0.105,0.07,0.1,0.15,0.4,2.0,3.3,1.9,25.0,26.0,4.1,1.4,0.7,2.2,0.2,1.1,15,279487403784
10.4,10.6,11.8,17.6,21.2,12.4,0.0,0.5,14.0,18.0,0.175,0.03,2.0,17.0,0.175,0.02,0.1,0.44,2.1,0.9,4.0,3.2,24.0,3.0,1.4,1.4,5.0,4.1,0.24,2.9,15,281438501604
51.2,7.0,3.4,16.4,8.0,30.4,0.0,0.51,14.0,34.0,0.07,0.06,2.0,27.0,0.07,0.02,0.1,0.39,0.5,3.0,4.3,4.0,25.0,16.0,1.5,4.1,4.3,4.8,0.21,2.8,15,1852599480525
28.4,11.8,13.0,16.4,3.2,40.0,0.0,0.51,14.0,26.0,0.07,0.03,2.0,18.0,0.035,0.03,0.1,0.46,0.3,1.7,1.9,3.1,5.0,6.0,4.0,4.7,3.4,3.6,0.23,1.1,15,305125397450
35.6,4.6,8.2,9.2,24.8,40.0,0.0,0.51,14.0,35.0,0.105,0.1,2.0,14.0,0.105,0.08,0.1,0.25,1.8,1.5,4.2,4.2,27.0,4.0,3.1,0.1,0.3,4.8,0.64,3.9,15,480248554961
23.6,10.6,3.4,24.8,17.6,46.0,0.0,0.5,14.0,20.0,0.175,0.02,2.0,16.0,0.14,0.03,0.1,0.14,1.9,1.3,4.5,3.7,15.0,14.0,3.0,3.6,4.2,4.2,0.34,1.3,15,641344762040
45.2,11.8,7.0,14.0,18.8,46.0,0.0,0.51,14.0,31.0,0.175,0.1,2.0,33.0,0.175,0.08,0.1,0.5,2.0,1.5,4.4,5.0,7.0,6.0,1.8,3.8,0.7,3.8,0.59,3.0,15,234941966602
6.8,7.0,11.8,4.4,5.6,48.4,0.0,0.5,14.0,25.0,0.07,0.06,2.0,9.0,0.105,0.08,0.1,0.37,0.6,1.5,3.0,2.7,22.0,24.0,3.2,4.6,2.4,2.5,0.18,2.0,15,1732498997282
26.0,5.8,9.4,24.8,11.6,36.4,0.0,0.5,14.0,23.0,0.14,0.09,2.0,32.0,0.07,0.04,0.1,0.5,1.3,1.1,3.3,3.9,26.0,6.0,0.7,0.1,2.6,1.0,1.03,1.1,15,1997302758337
50.0,3.4,9.4,21.2,12.8,16.0,0.0,0.51,14.0,35.0,0.105,0.05,2.0,26.0,0.14,0.01,0.1,0.4,1.0,1.4,2.8,3.8,20.0,21.0,4.5,4.1,0.8,1.1,0.97,2.0,15,576721371258
8.0,3.4,7.0,5.6,22.4,8.8,0.0,0.51,14.0,28.0,0.175,0.04,2.0,12.0,0.035,0.01,0.1,0.34,1.8,3.5,4.3,4.7,30.0,9.0,0.1,1.3,3.9,4.2,0.62,2.7,15,478887177385
29.6,4.6,10.6,20.0,14.0,40.0,0.0,0.5,14.0,23.0,0.14,0.05,2.0,22.0,0.175,0.09,0.1,0.31,1.1,2.7,3.1,1.7,21.0,1.0,3.0,4.5,1.0,1.9,0.42,1.3,15,365784204490
24.8,2.2,5.8,22.4,24.8,32.8,0.0,0.51,14.0,20.0,0.175,0.1,2.0,9.0,0.14,0.09,0.1,0.47,1.6,1.3,4.3,3.6,6.0,20.0,4.1,2.6,1.0,2.8,0.34,3.5,15,3765303567293
10.4,1.0,2.2,21.2,11.6,10.0,0.0,0.5,14.0,26.0,0.07,0.04,2.0,16.0,0.14,0.07,0.1,0.29,1.1,1.2,3.5,2.7,18.0,5.0,4.7,0.3,3.9,4.5,0.95,2.1,15,3303841197595
33.2,7.0,7.0,10.4,4.4,7.6,0.0,0.51,14.0,25.0,0.105,0.02,2.0,29.0,0.035,0.01,0.1,0.39,0.5,2.9,2.6,1.5,6.0,5.0,3.5,3.8,1.6,2.3,0.2,1.0,15,2194216697727
15.2,3.4,13.0,8.0,24.8,28.0,0.0,0.51,14.0,34.0,0.07,0.01,2.0,30.0,0.14,0.08,0.1,0.49,2.0,3.3,4.6,3.8,17.0,9.0,3.5,1.4,2.7,0.2,0.19,3.7,15,613533561655
26.0,5.8,4.6,18.8,15.2,25.6,0.0,0.5,14.0,29.0,0.105,0.05,2.0,19.0,0.175,0.08,0.1,0.41,1.0,3.1,4.5,4.5,24.0,9.0,1.0,2.4,2.5,3.1,0.14,2.9,15,425981617046
15.2,7.0,5.8,5.6,15.2,13.6,0.0,0.51,14.0,19.0,0.07,0.03,2.0,31.0,0.105,0.07,0.1,0.33,1.3,2.0,5.0,4.3,30.0,21.0,3.3,3.0,4.2,1.3,0.84,2.5,15,262183369263
45.2,9.4,10.6,24.8,23.6,5.2,0.0,0.51,14.0,29.0,0.105,0.04,2.0,7.0,0.105,0.09,0.1,0.37,2.5,3.3,5.0,3.0,23.0,1.0,2.0,2.0,2.7,0.5,1.91,2.9,15,479067295985
48.8,13.0,13.0,6.8,17.6,34.0,0.0,0.5,14.0,15.0,0.035,0.03,2.0,28.0,0.14,0.02,0.1,0.41,1.8,1.8,4.0,4.4,7.0,28.0,4.0,1.3,4.0,3.9,1.75,3.8,15,545140373193
39.2,9.4,8.2,5.6,16.4,32.8,0.0,0.51,14.0,19.0,0.105,0.01,2.0,24.0,0.105,0.1,0.1,0.15,1.3,1.2,2.8,4.9,1.0,27.0,1.5,4.6,4.4,1.6,0.66,2.2,15,440233005196
51.2,11.8,2.2,9.2,16.4,46.0,0.0,0.5,14.0,29.0,0.105,0.08,2.0,20.0,0.07,0.03,0.1,0.39,2.0,2.0,4.9,4.7,10.0,20.0,0.6,0.1,4.3,2.8,0.1,4.4,15,2450037110421
27.2,11.8,13.0,15.2,23.6,23.2,0.0,0.5,14.0,14.0,0.14,0.02,2.0,8.0,0.175,0.01,0.1,0.34,2.1,0.8,4.8,3.9,8.0,19.0,3.8,4.4,1.3,0.5,0.77,3.5,15,2405267290291
16.4,4.6,11.8,15.2,23.6,37.6,0.0,0.5,14.0,30.0,0.14,0.08,2.0,21.0,0.14,0.1,0.1,0.3,2.9,2.6,5.0,4.9,7.0,15.0,3.1,2.8,1.6,3.4,1.84,2.7,15,511419246416
42.8,7.0,5.8,9.2,17.6,13.6,0.0,0.5,14.0,33.0,0.175,0.03,2.0,12.0,0.175,0.06,0.1,0.48,1.3,2.3,4.8,2.9,3.0,26.0,3.3,3.8,1.9,3.3,0.43,2.2,15,232829407713
11.6,2.2,3.4,3.2,17.6,24.4,0.0,0.5,14.0,28.0,0.175,0.01,2.0,29.0,0.14,0.01,0.1,0.32,2.2,3.7,3.2,5.0,17.0,9.0,2.2,2.0,3.1,1.8,1.19,2.1,15,591238827087
44.0,2.2,2.2,18.8,21.2,28.0,0.0,0.51,14.0,24.0,0.14,0.08,2.0,14.0,0.035,0.01,0.1,0.32,1.0,0.8,3.7,4.8,29.0,7.0,0.1,3.6,2.2,2.2,0.52,2.7,15,638040581289
41.6,3.4,7.0,10.4,18.8,8.8,0.0,0.5,14.0,8.0,0.14,0.1,2.0,20.0,0.14,0.1,0.1,0.25,1.3,0.4,4.7,3.6,25.0,29.0,0.8,1.2,4.6,1.2,0.27,2.0,15,1695445796846
51.2,4.6,8.2,5.6,3.2,24.4,0.0,0.51,14.0,32.0,0.105,0.1,2.0,15.0,0.07,0.03,0.1,0.31,0.4,0.8,1.6,2.1,19.0,1.0,3.5,4.3,2.7,4.6,0.3,1.4,15,284750154098
46.4,1.0,5.8,15.2,15.2,28.0,0.0,0.51,14.0,35.0,0.14,0.1,2.0,14.0,0.035,0.02,0.1,0.37,1.2,4.6,3.4,4.3,25.0,20.0,1.3,1.0,0.5,1.2,0.24,3.2,15,955923380806
50.0,11.8,4.6,8.0,9.2,23.2,0.0,0.5,14.0,27.0,0.105,0.04,2.0,16.0,0.07,0.04,0.1,0.1,0.6,1.3,4.6,2.9,17.0,10.0,1.7,0.7,0.9,4.8,0.5,1.1,15,859643882527
9.2,4.6,2.2,14.0,22.4,31.6,0.0,0.51,14.0,34.0,0.105,0.09,2.0,30.0,0.14,0.01,0.1,0.2,1.1,3.4,4.5,4.7,23.0,1.0,0.7,4.7,2.1,2.2,1.08,2.4,15,799718993874
10.4,3.4,13.0,12.8,18.8,31.6,0.0,0.5,14.0,34.0,0.07,0.03,2.0,31.0,0.105,0.09,0.1,0.45,1.5,3.4,4.5,3.7,22.0,7.0,3.7,0.2,0.6,4.1,0.35,3.5,15,456665737099
9.2,1.0,3.4,3.2,16.4,46.0,0.0,0.51,14.0,31.0,0.14,0.03,2.0,28.0,0.105,0.03,0.1,0.23,1.7,3.5,3.9,4.4,28.0,7.0,0.1,0.7,2.8,4.0,1.15,1.7,15,551352775008
12.8,9.4,13.0,24.8,5.6,16.0,0.0,0.5,14.0,14.0,0.07,0.02,2.0,26.0,0.035,0.03,0.1,0.29,0.3,0.5,3.9,3.2,13.0,10.0,1.2,4.3,0.6,1.3,0.29,1.2,15,262805552816
34.4,13.0,5.8,6.8,5.6,18.4,0.0,0.5,14.0,13.0,0.105,0.02,2.0,22.0,0.14,0.04,0.1,0.14,0.4,1.7,2.5,4.2,29.0,28.0,3.6,1.7,0.5,1.2,0.2,1.1,15,393572717278
6.8,8.2,7.0,21.2,10.4,40.0,0.0,0.5,14.0,17.0,0.175,0.08,2.0,10.0,0.105,0.04,0.1,0.15,1.1,1.0,3.6,4.5,29.0,28.0,3.4,1.3,4.0,1.4,0.28,3.4,15,287614826095
45.2,1.0,1.0,8.0,4.4,48.4,0.0,0.51,14.0,29.0,0.14,0.01,2.0,33.0,0.035,0.03,0.1,0.18,0.3,1.2,1.9,4.5,5.0,27.0,3.2,0.1,1.1,4.8,0.17,1.5,15,770008467917
30.8,2.2,13.0,16.4,16.4,11.2,0.0,0.5,14.0,28.0,0.07,0.02,2.0,10.0,0.07,0.06,0.1,0.48,1.0,1.0,3.3,5.0,1.0,15.0,4.2,2.9,3.5,4.5,0.42,2.4,15,1641322667757
14.0,1.0,5.8,9.2,15.2,31.6,0.0,0.51,14.0,25.0,0.14,0.06,2.0,32.0,0.14,0.06,0.1,0.28,1.5,1.4,3.8,3.0,1.0,4.0,4.4,0.1,4.7,3.1,0.13,2.6,15,562129296138
10.4,10.6,8.2,24.8,3.2,14.8,0.0,0.51,14.0,23.0,0.175,0.02,2.0,24.0,0.105,0.03,0.1,0.46,0.4,2.6,2.0,1.3,13.0,24.0,1.1,4.3,2.3,5.0,0.25,1.0,15,250886591874
33.2,9.4,7.0,24.8,15.2,18.4,0.0,0.5,14.0,21.0,0.14,0.01,2.0,22.0,0.07,0.05,0.1,0.1,1.5,2.8,4.8,1.4,30.0,26.0,2.4,0.9,1.3,2.2,0.51,1.2,15,2181345270827
10.4,7.0,7.0,3.2,11.6,35.2,0.0,0.51,14.0,22.0,0.105,0.08,2.0,35.0,0.105,0.04,0.1,0.43,1.2,1.0,3.3,2.6,6.0,10.0,2.3,0.4,2.3,1.7,0.36,1.1,15,248968573868
47.6,8.2,3.4,4.4,9.2,11.2,0.0,0.51,14.0,17.0,0.105,0.04,2.0,20.0,0.035,0.02,0.1,0.41,0.6,1.9,4.1,4.6,8.0,26.0,2.7,0.9,2.2,3.1,0.52,1.3,15,371426756109
27.2,8.2,2.2,24.8,24.8,32.8,0.0,0.5,14.0,30.0,0.07,0.05,2.0,31.0,0.105,0.06,0.1,0.35,3.2,1.8,3.8,4.2,13.0,3.0,0.2,3.2,3.4,1.8,1.33,3.7,15,413025465807
18.8,11.8,8.2,5.6,12.8,22.0,0.0,0.51,14.0,29.0,0.175,0.09,2.0,34.0,0.14,0.06,0.1,0.33,1.6,1.1,4.1,4.7,11.0,2.0,0.1,0.9,2.4,4.7,0.63,3.5,15,264505589741
46.4,11.8,9.4,18.8,5.6,14.8,0.0,0.51,14.0,13.0,0.105,0.08,2.0,9.0,0.035,0.02,0.1,0.09,0.6,1.1,2.9,4.4,25.0,23.0,4.1,3.9,2.9,4.8,0.59,2.0,15,444138435925
51.2,2.2,7.0,9.2,23.6,46.0,0.0,0.51,14.0,28.0,0.07,0.02,2.0,24.0,0.175,0.03,0.1,0.39,3.2,0.6,4.8,4.9,21.0,27.0,2.6,4.4,0.2,2.7,0.29,2.8,15,844567631549
26.0,9.4,5.8,20.0,17.6,13.6,0.0,0.5,14.0,34.0,0.175,0.05,2.0,32.0,0.14,0.02,0.1,0.5,2.0,2.8,4.9,3.0,26.0,7.0,0.3,3.7,4.7,1.0,0.34,2.5,15,371245607831
15.2,11.8,4.6,6.8,23.6,14.8,0.0,0.51,14.0,32.0,0.105,0.03,2.0,34.0,0.175,0.08,0.1,0.22,1.8,1.6,4.5,3.7,10.0,22.0,1.9,0.9,1.8,2.8,0.77,3.4,15,322969895627
34.4,7.0,2.2,18.8,4.4,50.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,7.0,0.105,0.08,0.1,0.38,0.3,0.6,2.9,1.7,13.0,1.0,4.5,2.5,5.0,1.6,0.1,1.2,15,335490362369
8.0,3.4,13.0,8.0,22.4,10.0,0.0,0.5,14.0,17.0,0.175,0.04,2.0,9.0,0.14,0.04,0.1,0.49,2.1,0.9,4.4,4.7,25.0,29.0,0.4,3.5,2.5,4.2,0.68,3.6,15,288784564394
47.6,1.0,3.4,26.0,8.0,23.2,0.0,0.5,14.0,4.0,0.07,0.02,2.0,22.0,0.035,0.01,0.1,0.04,0.8,0.5,4.9,3.3,17.0,3.0,2.6,1.9,3.7,3.7,0.28,2.0,15,1439353492620
5.6,7.0,13.0,15.2,8.0,23.2,0.0,0.5,14.0,24.0,0.14,0.05,2.0,14.0,0.105,0.08,0.1,0.31,0.5,1.9,3.6,2.7,17.0,28.0,1.0,3.3,3.3,2.9,0.39,2.3,15,243037154119
14.0,1.0,8.2,3.2,15.2,37.6,0.0,0.5,14.0,10.0,0.14,0.02,2.0,24.0,0.07,0.04,0.1,0.42,1.3,0.3,4.4,3.8,26.0,15.0,5.0,4.8,4.6,3.4,0.2,1.3,15,429549492235
51.2,1.0,1.0,4.4,21.2,35.2,0.0,0.5,14.0,28.0,0.035,0.02,2.0,25.0,0.175,0.05,0.1,0.36,2.0,3.4,3.3,4.6,18.0,6.0,2.2,3.1,3.6,1.7,0.66,3.2,15,5662213583511
6.8,4.6,11.8,20.0,15.2,42.4,0.0,0.51,14.0,33.0,0.14,0.04,2.0,15.0,0.07,0.04,0.1,0.5,1.9,1.1,3.8,3.8,19.0,13.0,2.6,4.7,2.3,4.8,0.34,2.1,15,1317067662069
40.4,2.2,2.2,16.4,16.4,14.8,0.0,0.51,14.0,20.0,0.14,0.1,2.0,13.0,0.07,0.06,0.1,0.42,0.9,1.4,3.2,3.5,3.0,30.0,0.3,0.5,0.7,3.1,0.61,2.3,15,619337653430
21.2,8.2,2.2,18.8,9.2,11.2,0.0,0.5,14.0,22.0,0.14,0.04,2.0,13.0,0.14,0.07,0.1,0.19,1.0,2.9,4.1,5.0,8.0,26.0,4.5,3.1,2.3,0.9,0.31,1.6,15,793762835435
6.8,8.2,5.8,12.8,14.0,53.2,0.0,0.51,14.0,28.0,0.175,0.06,2.0,33.0,0.105,0.07,0.1,0.28,1.4,1.5,5.0,4.6,16.0,27.0,3.8,1.2,0.4,4.3,1.13,3.1,15,240974386972
26.0,3.4,10.6,14.0,9.2,38.8,0.0,0.5,14.0,27.0,0.175,0.07,2.0,35.0,0.105,0.04,0.1,0.35,1.0,3.3,4.7,4.3,19.0,20.0,2.5,1.0,1.1,4.3,0.11,4.1,15,483617738597
45.2,3.4,11.8,18.8,24.8,28.0,0.0,0.5,14.0,34.0,0.07,0.01,2.0,33.0,0.035,0.01,0.1,0.04,1.5,4.1,4.2,5.0,0.0,12.0,0.9,4.1,2.1,0.3,0.75,3.5,15,1449972837420
28.4,13.0,11.8,22.4,12.8,28.0,0.0,0.51,14.0,16.0,0.175,0.06,2.0,19.0,0.105,0.01,0.1,0.13,1.1,0.5,4.8,4.9,30.0,12.0,1.4,2.0,0.8,4.3,0.29,3.2,15,871003015628
23.6,7.0,8.2,8.0,4.4,8.8,0.0,0.5,14.0,16.0,0.105,0.02,2.0,17.0,0.105,0.05,0.1,0.22,0.4,1.8,2.7,3.9,15.0,12.0,3.4,1.6,1.0,2.2,0.31,1.2,15,277677702299
46.4,1.0,7.0,11.6,3.2,24.4,0.0,0.5,14.0,11.0,0.07,0.03,2.0,6.0,0.105,0.01,0.1,0.45,0.3,0.6,1.8,2.4,28.0,3.0,1.1,3.2,1.9,4.7,0.25,1.0,15,927349031482
21.2,3.4,11.8,8.0,21.2,41.2,0.0,0.51,14.0,22.0,0.07,0.07,2.0,28.0,0.07,0.01,0.1,0.09,2.4,2.6,4.5,3.2,22.0,29.0,0.3,3.4,4.1,1.8,0.26,2.5,15,881800306538
11.6,9.4,8.2,16.4,14.0,7.6,0.0,0.5,14.0,15.0,0.175,0.05,2.0,24.0,0.175,0.05,0.1,0.31,1.2,1.3,3.9,4.6,5.0,8.0,4.0,0.4,5.0,1.2,0.86,1.7,15,459784887395
47.6,11.8,10.6,8.0,26.0,13.6,0.0,0.5,14.0,34.0,0.14,0.08,2.0,26.0,0.175,0.1,0.1,0.21,2.4,4.5,4.7,4.8,29.0,21.0,1.6,4.5,4.8,3.6,1.01,3.9,15,1095813726617
